entity,entity_name,level,period,indicator,value,unit,source_id,series_id,quality,footnotes
WLD,Verden,world,2018-W03,burned_area_km2,72448.12,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W04,burned_area_km2,69262.75,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W05,burned_area_km2,27981.16,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W06,burned_area_km2,4477.33,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W07,burned_area_km2,2920.86,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W08,burned_area_km2,2042.89,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W09,burned_area_km2,3362.13,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W10,burned_area_km2,54199.65,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W11,burned_area_km2,49983.59,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W12,burned_area_km2,58448.74,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W13,burned_area_km2,49668.33,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W14,burned_area_km2,48604.44,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W15,burned_area_km2,63245.97,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W16,burned_area_km2,59314.9,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W17,burned_area_km2,60668.82,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W18,burned_area_km2,44015.42,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W19,burned_area_km2,46928.29,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W20,burned_area_km2,33453.34,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W21,burned_area_km2,33337.61,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W22,burned_area_km2,49838.55,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W23,burned_area_km2,68352.75,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W24,burned_area_km2,58371.5,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W25,burned_area_km2,56290.82,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W26,burned_area_km2,64974.5,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W27,burned_area_km2,85538.06,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W28,burned_area_km2,88202.16,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W29,burned_area_km2,94555.38,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W30,burned_area_km2,93955.03,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W31,burned_area_km2,98448.49,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W32,burned_area_km2,132293.24,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W33,burned_area_km2,113082.0,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W34,burned_area_km2,90389.44,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W35,burned_area_km2,130612.34,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W36,burned_area_km2,118900.36,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W37,burned_area_km2,117045.68,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W38,burned_area_km2,120063.8,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W39,burned_area_km2,85522.35,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W40,burned_area_km2,91813.15,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W41,burned_area_km2,98978.11,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W42,burned_area_km2,75028.28,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W43,burned_area_km2,90801.4,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W44,burned_area_km2,66011.42,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W45,burned_area_km2,10311.63,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W46,burned_area_km2,0.0,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level;f_zero_no_detection
WLD,Verden,world,2018-W47,burned_area_km2,0.0,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level;f_zero_no_detection
WLD,Verden,world,2018-W48,burned_area_km2,0.0,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level;f_zero_no_detection
WLD,Verden,world,2018-W49,burned_area_km2,0.0,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level;f_zero_no_detection
WLD,Verden,world,2018-W50,burned_area_km2,74157.53,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W51,burned_area_km2,93967.26,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2018-W52,burned_area_km2,71835.24,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W01,burned_area_km2,91850.09,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W02,burned_area_km2,78877.87,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W03,burned_area_km2,69653.32,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W04,burned_area_km2,65061.74,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W05,burned_area_km2,48306.55,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W06,burned_area_km2,75346.16,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W07,burned_area_km2,63980.72,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W08,burned_area_km2,65925.34,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W09,burned_area_km2,62310.99,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W10,burned_area_km2,62522.33,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W11,burned_area_km2,64758.12,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W12,burned_area_km2,69220.09,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W13,burned_area_km2,66009.5,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W14,burned_area_km2,56540.66,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W15,burned_area_km2,62961.38,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W16,burned_area_km2,55548.37,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W17,burned_area_km2,50580.06,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W18,burned_area_km2,48591.67,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W19,burned_area_km2,53569.84,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W20,burned_area_km2,39728.9,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W21,burned_area_km2,33843.66,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W22,burned_area_km2,53662.37,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W23,burned_area_km2,84939.4,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W24,burned_area_km2,80222.38,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W25,burned_area_km2,84108.45,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W26,burned_area_km2,88746.43,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W27,burned_area_km2,109674.42,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W28,burned_area_km2,112813.03,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W29,burned_area_km2,127959.8,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W30,burned_area_km2,126103.69,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W31,burned_area_km2,111941.24,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W32,burned_area_km2,133298.82,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W33,burned_area_km2,154145.73,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W34,burned_area_km2,113120.2,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W35,burned_area_km2,123818.25,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W36,burned_area_km2,137396.54,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W37,burned_area_km2,134847.55,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W38,burned_area_km2,112341.38,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W39,burned_area_km2,69852.79,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W40,burned_area_km2,45521.22,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W41,burned_area_km2,59240.2,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W42,burned_area_km2,57408.67,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W43,burned_area_km2,79341.32,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W44,burned_area_km2,59465.32,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W45,burned_area_km2,47759.1,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W46,burned_area_km2,39314.1,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W47,burned_area_km2,42380.09,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W48,burned_area_km2,69941.44,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W49,burned_area_km2,71678.51,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W50,burned_area_km2,71496.08,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W51,burned_area_km2,86118.55,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2019-W52,burned_area_km2,101280.0,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W01,burned_area_km2,84202.06,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W02,burned_area_km2,112488.01,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W03,burned_area_km2,87355.71,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W04,burned_area_km2,93318.96,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W05,burned_area_km2,72113.5,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W06,burned_area_km2,93943.13,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W07,burned_area_km2,74293.31,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W08,burned_area_km2,70223.57,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W09,burned_area_km2,63206.62,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W10,burned_area_km2,61094.19,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W11,burned_area_km2,73195.7,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W12,burned_area_km2,77308.71,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W13,burned_area_km2,92956.54,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W14,burned_area_km2,66400.57,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W15,burned_area_km2,63446.06,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W16,burned_area_km2,59063.57,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W17,burned_area_km2,46025.62,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W18,burned_area_km2,39159.56,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W19,burned_area_km2,36148.99,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W20,burned_area_km2,39437.97,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W21,burned_area_km2,37555.0,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W22,burned_area_km2,40195.62,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W23,burned_area_km2,48743.66,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W24,burned_area_km2,69495.22,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W25,burned_area_km2,82074.68,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W26,burned_area_km2,71372.2,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W27,burned_area_km2,89296.11,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W28,burned_area_km2,85745.71,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W29,burned_area_km2,139493.16,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W30,burned_area_km2,96636.81,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W31,burned_area_km2,132436.69,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W32,burned_area_km2,131854.59,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W33,burned_area_km2,125004.52,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W34,burned_area_km2,84400.32,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W35,burned_area_km2,102565.09,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W36,burned_area_km2,149848.89,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W37,burned_area_km2,136217.35,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W38,burned_area_km2,101389.11,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W39,burned_area_km2,125349.9,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W40,burned_area_km2,102405.2,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W41,burned_area_km2,64095.78,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W42,burned_area_km2,60909.46,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W43,burned_area_km2,55475.44,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W44,burned_area_km2,58076.23,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W45,burned_area_km2,58424.64,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W46,burned_area_km2,60846.93,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W47,burned_area_km2,60202.16,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W48,burned_area_km2,53966.63,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W49,burned_area_km2,59061.57,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W50,burned_area_km2,60262.82,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W51,burned_area_km2,66535.06,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2020-W52,burned_area_km2,72227.68,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2021-W01,burned_area_km2,62432.8,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2021-W02,burned_area_km2,73697.06,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2021-W03,burned_area_km2,84601.84,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2021-W04,burned_area_km2,65453.62,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2021-W05,burned_area_km2,76045.67,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2021-W06,burned_area_km2,62349.73,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2021-W07,burned_area_km2,50971.78,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2021-W08,burned_area_km2,63626.82,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2021-W09,burned_area_km2,87618.6,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2021-W10,burned_area_km2,64526.96,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2021-W11,burned_area_km2,44558.19,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2021-W12,burned_area_km2,57895.81,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2021-W13,burned_area_km2,74051.41,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2021-W14,burned_area_km2,47500.3,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2021-W15,burned_area_km2,49372.18,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2021-W16,burned_area_km2,58524.3,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2021-W17,burned_area_km2,43528.29,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2021-W18,burned_area_km2,33329.36,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2021-W19,burned_area_km2,37607.11,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2021-W20,burned_area_km2,49491.91,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2021-W21,burned_area_km2,75372.25,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2021-W22,burned_area_km2,56446.82,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2021-W23,burned_area_km2,37838.95,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2021-W24,burned_area_km2,43875.34,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2021-W25,burned_area_km2,54516.96,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2021-W26,burned_area_km2,76327.12,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2021-W27,burned_area_km2,83362.08,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2021-W28,burned_area_km2,104384.19,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2021-W29,burned_area_km2,87632.17,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2021-W30,burned_area_km2,116997.86,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2021-W31,burned_area_km2,95430.6,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2021-W32,burned_area_km2,94931.97,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2021-W33,burned_area_km2,116338.13,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
WLD,Verden,world,2021-W34,burned_area_km2,119671.07,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
